Census Tract , CES 3.0 Score,CES 3.0 Percentile," CES 3.0 
Percentile Range",Total Population,"California 
County",Hispanic (%),White (%),African American (%),Native American (%),Asian American (%),Other (%)
6111005901,8.21,9.03,5-10%,6716,Ventura ,11.2,79.8,1,0.2,4.6,3.3
6073017801,8.2,9.02,5-10%,6539,San Diego,15.9,76.1,1,0.4,4.2,2.4
6081612600,8.2,9,5-10%,4156,San Mateo,6.7,76.3,0.6,0.1,12.5,3.8
6071002011,8.2,8.99,5-10%,4006,San Bernardino,22.6,66.5,3.2,0.4,4.6,2.6
6067008513,8.19,8.98,5-10%,2793,Sacramento ,10.5,56.2,2,0.3,25.6,5.4
6041108200,8.19,8.97,5-10%,6836,Marin ,19.4,65.9,2.2,0.1,9.5,2.9
6073017056,8.19,8.95,5-10%,4144,San Diego,10.7,56.7,3.7,0.2,23.1,5.6
6059032049,8.18,8.94,5-10%,9368,Orange ,13,68.3,1.6,0.2,12.9,4
6083001304,8.18,8.93,5-10%,7522,Santa Barbara,25.6,66.8,0.9,0.2,4.1,2.4
6001428302,8.17,8.92,5-10%,7074,Alameda ,5.4,44.2,2.4,0.1,43.4,4.5
6097151306,8.17,8.9,5-10%,3636,Sonoma ,19.3,69.1,2.1,0.7,4.6,4.2
6073017010,8.17,8.89,5-10%,3152,San Diego,15,72.7,1,0.4,8,2.9
6081603100,8.16,8.88,5-10%,3275,San Mateo,13.3,68.8,0.8,0.2,11.8,5.2
6073017601,8.16,8.87,5-10%,4941,San Diego,6.5,86.8,0.7,0.1,3.6,2.2
6001451102,8.16,8.85,5-10%,4011,Alameda ,9.1,77.2,0.9,0.3,9.2,3.4
6097154302,8.15,8.84,5-10%,3747,Sonoma ,8.3,85.4,0.4,0.6,2.2,3.1
6037800102,8.15,8.83,5-10%,7078,Los Angeles,6.4,85,1.4,0.4,3.7,3.2
6059099514,8.15,8.82,5-10%,5453,Orange ,7.4,76.6,0.2,0.1,12.5,3.2
6061021037,8.14,8.8,5-10%,2135,Placer ,13.4,73.2,2,0.5,7.4,3.5
6085502903,8.14,8.79,5-10%,5075,Santa Clara,16.1,69.7,1.2,0.3,9.2,3.5
6001421800,8.14,8.78,5-10%,2007,Alameda ,5,76.1,2.7,0.3,10.9,5
6061020402,8.13,8.77,5-10%,3396,Placer ,7.4,87.1,0.2,0.6,1.6,3
6075017000,8.13,8.75,5-10%,3689,San Francisco,7.7,79,1.3,0.1,8.6,3.3
6001420300,8.13,8.74,5-10%,4571,Alameda ,9.2,43.9,3.8,0.1,37.3,5.6
6081609601,8.13,8.73,5-10%,2944,San Mateo,7.1,72.8,1,0.2,14.8,4.2
6001404101,8.12,8.71,5-10%,2929,Alameda ,9.4,67.6,6.2,0.1,11.7,5.1
6079011704,8.12,8.7,5-10%,3336,San Luis Obispo,10.4,85,0.8,0.4,1.5,1.9
6037621400,8.11,8.69,5-10%,4414,Los Angeles,11.1,72.9,1.2,0.4,9.1,5.3
6111005801,8.11,8.68,5-10%,5149,Ventura ,9.1,75.7,0.9,0.2,10.7,3.4
6085507600,8.11,8.66,5-10%,5563,Santa Clara,2.6,51.5,0.3,0.1,42.2,3.4
6073018000,8.1,8.65,5-10%,3711,San Diego,11.7,80.7,1.2,0.3,3.9,2.3
6017030502,8.1,8.64,5-10%,2641,El Dorado,7.1,89.2,0.4,0.3,1.7,1.3
6097153404,8.1,8.63,5-10%,4011,Sonoma ,9.5,84.5,0.8,0.5,1.9,2.8
6073008306,8.1,8.61,5-10%,2997,San Diego,6.3,79.9,0.7,0.2,8.9,3.9
6073013701,8.09,8.6,5-10%,2352,San Diego,15.9,72.6,3.6,0.2,4.8,3
6085507703,8.09,8.59,5-10%,7706,Santa Clara,3.3,41.3,0.5,0.2,50.9,3.8
6105000200,8.09,8.58,5-10%,2281,Trinity ,6.8,82.4,0.1,6,0.3,4.4
6061020710,8.09,8.56,5-10%,4387,Placer ,10.2,80.7,0.8,0.3,4.6,3.4
6037901213,8.07,8.55,5-10%,3553,Los Angeles,14.9,68.4,7.4,0.5,5.2,3.7
6037920338,8.07,8.54,5-10%,5721,Los Angeles,14,59.4,2.5,0.3,20.7,3.2
6055201800,8.07,8.53,5-10%,1806,Napa ,18,77.6,0.5,0.9,1,2
6085511914,8.06,8.51,5-10%,5684,Santa Clara,7.7,65.9,1.2,0.2,20.8,4.3
6075033000,8.06,8.5,5-10%,7764,San Francisco,6.5,36.8,1,0.1,52.8,2.9
6039000104,8.05,8.49,5-10%,4773,Madera ,13.5,79.7,0.5,2.1,1.6,2.7
6085511905,8.05,8.48,5-10%,3129,Santa Clara,7.1,53.9,1,0.1,33.3,4.7
6037800202,8.03,8.46,5-10%,6319,Los Angeles,5.6,81.6,1.6,0.1,8,3.1
6079011600,8.02,8.45,5-10%,4292,San Luis Obispo,5.8,89.8,0.4,0.2,2.1,1.7
6065045119,8.02,8.44,5-10%,2811,Riverside ,29.6,61.5,1.4,0.4,5,2
6073007903,8.01,8.42,5-10%,4487,San Diego,11.6,80.8,1,0.1,3.9,2.6
6059032023,8,8.41,5-10%,13544,Orange ,12.6,78.1,0.7,0.3,5.3,3
6071940100,7.99,8.4,5-10%,1520,San Bernardino,11.6,80.5,1,3.1,0.2,3.6
6089011401,7.98,8.39,5-10%,3971,Shasta ,8.3,82.9,0.6,1.7,3.4,3.2
6085509401,7.97,8.37,5-10%,3212,Santa Clara,15.9,41.1,2.2,0.2,37.7,2.9
6075012902,7.97,8.36,5-10%,3376,San Francisco,7,75,1.1,0.1,13.1,3.7
6037139702,7.97,8.35,5-10%,6250,Los Angeles,4.4,85.8,1.3,0.1,4.5,4
6061023200,7.97,8.34,5-10%,4960,Placer ,13.2,65.2,2,0.5,14.2,5
6111007201,7.97,8.32,5-10%,3429,Ventura ,9.4,83.2,0.6,0.3,3.7,2.8
6075030900,7.96,8.31,5-10%,6581,San Francisco,7.3,50.5,3.8,0.2,35,3.1
6097150100,7.96,8.3,5-10%,2322,Sonoma ,16.6,78.7,0.1,0.3,2,2.3
6057000103,7.94,8.29,5-10%,7893,Nevada ,5.8,89.8,0.3,0.7,1.2,2.3
6073020810,7.94,8.27,5-10%,5266,San Diego,12.1,82.7,0.7,0.5,1.4,2.6
6089010807,7.93,8.26,5-10%,4362,Shasta ,6.1,87.6,0.3,1.3,1.9,2.9
6079011902,7.92,8.25,5-10%,8245,San Luis Obispo,21.7,70.1,1,0.5,3.3,3.4
6019005525,7.92,8.24,5-10%,1244,Fresno ,15.8,71,1.4,1,8,2.9
6059062644,7.91,8.22,5-10%,8249,Orange ,6.3,82.5,0.8,0.1,7.8,2.6
6037651401,7.9,8.21,5-10%,2614,Los Angeles,9.6,60.5,1.8,0.2,24.3,3.6
6097151800,7.88,8.2,5-10%,5219,Sonoma ,12,79.2,1.2,0.9,3.3,3.4
6059042324,7.88,8.19,5-10%,4241,Orange ,7.1,84.4,0.9,0.4,5.3,2
6081609500,7.88,8.17,5-10%,4829,San Mateo,11,69.7,0.4,0.1,14.3,4.6
6037261102,7.88,8.16,5-10%,4362,Los Angeles,4.3,83.4,2,0,6.2,4
6073017052,7.88,8.15,5-10%,4796,San Diego,9.3,57.7,1.8,0.2,27.5,3.6
6037574602,7.87,8.13,5-10%,1277,Los Angeles,8,67,4.5,0.4,17.2,3
6013360102,7.86,8.12,5-10%,4326,Contra Costa,15.3,37.4,12.9,0.4,28.8,5.1
6075030201,7.85,8.11,5-10%,3928,San Francisco,7.3,52.7,1,0.1,34.5,4.2
6073017811,7.85,8.1,5-10%,6355,San Diego,8.5,77.7,0.8,0.1,9.7,3.2
6059075605,7.84,8.08,5-10%,5776,Orange ,11.3,67.7,0.8,0.1,16.9,3.3
6073013410,7.84,8.07,5-10%,7073,San Diego,41,31.6,3.9,0.2,19.2,4.1
6089011802,7.84,8.06,5-10%,2442,Shasta ,5.3,90.2,0.2,1.1,1.2,2.1
6081608013,7.83,8.05,5-10%,4049,San Mateo,6,41.5,2.7,0,44.7,5
6037143901,7.81,8.03,5-10%,4068,Los Angeles,6,83,1.6,0,5.9,3.5
6073008101,7.8,8.02,5-10%,4009,San Diego,9.6,82.9,0.7,0.1,4,2.6
6083001906,7.79,8.01,5-10%,5870,Santa Barbara,16.8,77.3,0.3,2.7,1.1,1.9
6065044928,7.79,8,5-10%,3443,Riverside ,7.8,88.1,0.6,0.2,2.1,1.2
6083001706,7.79,7.98,5-10%,4693,Santa Barbara,21.8,73.6,0.5,0.2,2.1,1.7
6057001204,7.78,7.97,5-10%,2832,Nevada ,7.5,87.4,0.5,0.4,2.2,2.1
6061020605,7.78,7.96,5-10%,5826,Placer ,6,81.8,0.8,0.4,7.7,3.3
6073008356,7.78,7.95,5-10%,3629,San Diego,9.8,36.2,3.6,0.4,45.6,4.4
6085510900,7.78,7.93,5-10%,5354,Santa Clara,7,58.1,1.6,0.1,28.8,4.4
6037460502,7.78,7.92,5-10%,4417,Los Angeles,6.3,61.5,0.4,0,28.5,3.3
6013334006,7.77,7.91,5-10%,4767,Contra Costa,12,60,1.7,0.4,20.1,5.9
6059063009,7.77,7.9,5-10%,1674,Orange ,6.4,82.7,0.4,0.7,8,1.8
6097151601,7.76,7.88,5-10%,2901,Sonoma ,5.8,90.7,0.6,0.6,1.8,0.6
6083002926,7.76,7.87,5-10%,5328,Santa Barbara,27.4,55.3,1.7,0.2,11.2,4.1
6037701201,7.76,7.86,5-10%,4433,Los Angeles,3.5,85.5,0.7,0,7.9,2.5
6079011701,7.76,7.84,5-10%,4301,San Luis Obispo,8.5,85,0.5,0.4,3.6,2.1
6007000103,7.76,7.83,5-10%,3902,Butte ,16.5,74.2,1.1,0.8,3.6,3.8
6001404000,7.75,7.82,5-10%,2819,Alameda ,10.8,57.3,14.2,0.2,11.6,5.8
6111007609,7.74,7.81,5-10%,2590,Ventura ,12.9,75.7,1.5,0.2,6.1,3.6
6059099217,7.74,7.79,5-10%,2354,Orange ,8.5,79.3,1,0.1,8.5,2.5
6083002924,7.73,7.78,5-10%,5833,Santa Barbara,19.9,61,1.5,0.2,12.9,4.5
6037621104,7.73,7.77,5-10%,6649,Los Angeles,8.9,80.3,1.6,0.2,6.2,2.9
6037430501,7.72,7.76,5-10%,4172,Los Angeles,13.9,74,1.4,0.2,7.7,2.8
6081606900,7.72,7.74,5-10%,2470,San Mateo,9.4,58.8,1.9,0.4,23.1,6.5
6073020016,7.71,7.73,5-10%,9314,San Diego,8.1,82,0.4,0.1,6.5,2.8
6073018801,7.71,7.72,5-10%,3614,San Diego,18.9,75.3,0.7,0.4,2.2,2.4
6073016609,7.69,7.71,5-10%,5227,San Diego,14.3,77.8,1.2,0.6,2.3,3.8
6059042112,7.69,7.69,5-10%,6858,Orange ,13,77.3,0.7,0.2,5.3,3.6
6073017042,7.68,7.68,5-10%,7869,San Diego,8.2,52,2.1,0.2,32.7,4.8
6097150204,7.66,7.67,5-10%,3678,Sonoma ,14.4,80.4,0.3,0.3,3,1.6
6073021204,7.65,7.66,5-10%,5239,San Diego,11.3,83.3,0.8,0.8,2,1.8
6059032030,7.65,7.64,5-10%,3819,Orange ,21.7,64.8,1.2,0.3,8.9,3.1
6073008501,7.64,7.63,5-10%,5271,San Diego,16.7,72.9,1.2,0.5,5.3,3.5
6111007508,7.63,7.62,5-10%,3722,Ventura ,17.7,71.8,1.5,0.2,6.7,2.2
6037400404,7.62,7.6,5-10%,4453,Los Angeles,15.1,75.2,0.8,0.1,6.6,2.2
6073017029,7.62,7.59,5-10%,8823,San Diego,7,76.1,1.1,0.2,11.9,3.8
6061023000,7.62,7.58,5-10%,3191,Placer ,11.8,70.9,1.3,0.3,10.5,5.3
6065045125,7.61,7.57,5-10%,3017,Riverside ,9.5,87.5,0.4,0.1,1.4,1.1
6037464200,7.61,7.55,5-10%,5937,Los Angeles,4.9,28.3,0.1,0,64.1,2.5
6075032700,7.61,7.54,5-10%,6572,San Francisco,5.1,34.4,1,0.1,55.8,3.6
6073013416,7.59,7.53,5-10%,3780,San Diego,39.3,40.3,4.7,0.3,11.6,3.7
6065940600,7.57,7.52,5-10%,3026,Riverside ,9,84.2,0.9,0.8,3.2,1.9
6041121200,7.57,7.5,5-10%,5601,Marin ,9.2,75.8,2.1,0.2,8,4.7
6073020014,7.56,7.49,5-10%,7006,San Diego,9.1,78.7,1.7,0.3,7.3,2.9
6037620400,7.56,7.48,5-10%,5090,Los Angeles,8.4,73.9,1.1,0.2,11.7,4.7
6085506202,7.55,7.47,5-10%,6959,Santa Clara,8.4,48,1.7,0.2,37.8,3.9
6073008346,7.55,7.45,5-10%,4615,San Diego,7.9,44.6,1.5,0.1,41.8,4.1
6037910813,7.54,7.44,5-10%,3535,Los Angeles,18.7,75.2,1.5,0.7,1.8,2.1
6059032034,7.52,7.43,5-10%,5898,Orange ,9.2,75.2,1.3,0.3,10.1,3.9
6085503312,7.52,7.42,5-10%,3365,Santa Clara,37.6,27.3,4.4,0.3,27.1,3.4
6081607100,7.51,7.4,5-10%,2879,San Mateo,8.4,67.4,1.4,0.1,18.4,4.3
6041131100,7.51,7.39,5-10%,1038,Marin ,6.6,84.9,1,0,3.9,3.7
6013345105,7.51,7.38,5-10%,6223,Contra Costa,8.8,77.2,0.7,0.1,9.2,3.9
6113010605,7.5,7.37,5-10%,3559,Yolo ,11.7,54.6,1.9,0.3,25.7,5.7
6017031503,7.49,7.35,5-10%,2810,El Dorado,7.4,87.8,0.1,0.9,1.5,2.3
6041102202,7.47,7.34,5-10%,5885,Marin ,19,68.5,2.1,0.3,7.1,3
6097150500,7.46,7.33,5-10%,5283,Sonoma ,11.7,81.9,1.1,0.2,2.7,2.4
6081605500,7.46,7.31,5-10%,4914,San Mateo,15.2,61.6,1.7,0.2,16.8,4.5
6059021830,7.45,7.3,5-10%,5862,Orange ,11.9,69.4,0.8,0.2,14.4,3.3
6035040500,7.42,7.29,5-10%,3213,Lassen ,8,86.9,0.5,1.6,0.8,2.3
6037262200,7.41,7.28,5-10%,4675,Los Angeles,4.7,79.6,2,0,9.6,4.1
6075042800,7.39,7.26,5-10%,2376,San Francisco,3.3,71.9,0.7,0.1,19.8,4.2
6001430400,7.39,7.25,5-10%,2046,Alameda ,11.6,65.6,2.8,0.1,14.5,5.3
6037650702,7.38,7.24,5-10%,4590,Los Angeles,11.9,60.3,0.5,0.1,22.5,4.7
6041123000,7.36,7.23,5-10%,2074,Marin ,3.5,90.9,0.1,0,3.1,2.4
6073002001,7.35,7.21,5-10%,3354,San Diego,9.8,82.4,1.6,0.3,3.4,2.6
6073017036,7.35,7.2,5-10%,3276,San Diego,11.1,56.1,3.2,0.4,22.8,6.3
6019005518,7.35,7.19,5-10%,2753,Fresno ,17.3,65,2.5,0.7,11.5,3
6037463300,7.35,7.18,5-10%,2041,Los Angeles,17.7,54.6,2.8,0,21.4,3.4
6019005503,7.35,7.16,5-10%,4254,Fresno ,13.5,69.6,2,0.3,12.2,2.4
6085507401,7.34,7.15,5-10%,5624,Santa Clara,2.4,39.6,0.2,0.1,54.8,2.9
6075013000,7.33,7.14,5-10%,4044,San Francisco,5.6,80.9,0.6,0.1,10.3,2.5
6059062645,7.32,7.13,5-10%,6084,Orange ,5.2,76.6,0.5,0.1,14,3.7
6053010701,7.3,7.11,5-10%,6769,Monterey ,12.5,74.4,1.2,0.3,7.8,3.7
6013355115,7.3,7.1,5-10%,4443,Contra Costa,10.9,32.7,9.6,0.3,40.4,6.2
6111007402,7.29,7.09,5-10%,6305,Ventura ,5.8,83.6,1.1,0,7.5,2
6017030801,7.29,7.08,5-10%,4011,El Dorado,8.8,84.7,0.4,0.8,2.4,2.9
6079010504,7.29,7.06,5-10%,2592,San Luis Obispo,8,86.8,0.2,0.3,2.2,2.4
6073017109,7.28,7.05,5-10%,6650,San Diego,9.6,78.6,0.6,0.1,6.8,4.2
6013338203,7.28,7.04,5-10%,4564,Contra Costa,9.5,64.9,2.9,0.2,17.8,4.6
6085511909,7.27,7.02,5-10%,7997,Santa Clara,4.6,49.3,0.3,0.2,40.9,4.6
6085506803,7.27,7.01,5-10%,6883,Santa Clara,19.2,62.2,1,0.1,13.4,4.1
6079010101,7.27,7,5-10%,1843,San Luis Obispo,15.1,80.2,1.3,0.4,1.1,1.8
6061020602,7.27,6.99,5-10%,6970,Placer ,7.3,85.4,0.6,0.7,3.2,2.7
6083001208,7.26,6.97,5-10%,4096,Santa Barbara,16.5,73.3,1.1,0.4,5.7,3
6037670411,7.25,6.96,5-10%,4427,Los Angeles,6.8,58.1,1.1,0.1,29.2,4.7
6073008347,7.24,6.95,5-10%,6358,San Diego,12,36.2,2.7,0.1,43.9,5
6059042331,7.24,6.94,5-10%,5215,Orange ,18.5,69.1,0.8,0.3,7.4,3.9
6073008366,7.23,6.92,5-10%,5881,San Diego,7.3,48.6,1.4,0.1,38.7,3.8
6073009504,7.23,6.91,5-10%,5914,San Diego,7.4,64.4,2.6,0.2,21.5,3.9
6081611200,7.2,6.9,5-10%,3005,San Mateo,21.5,68.1,1,0.2,6.7,2.5
6013390100,7.19,6.89,5-10%,2229,Contra Costa,5.6,64.7,4.2,0.1,19.5,5.8
6111006200,7.19,6.87,5-10%,3003,Ventura ,5.1,84.2,0.7,0.1,7.1,2.8
6073009104,7.18,6.86,5-10%,2775,San Diego,12,81.3,0.5,0.1,3,3
6065044919,7.17,6.85,5-10%,4243,Riverside ,3.5,93.8,0.7,0.2,1.1,0.7
6037194200,7.16,6.84,5-10%,3588,Los Angeles,6.7,83.9,1.9,0.1,3.9,3.4
6059042317,7.15,6.82,5-10%,3331,Orange ,6.9,84.4,0.7,0.4,5.5,2.1
6059042337,7.15,6.81,5-10%,3639,Orange ,9.3,78.4,1.2,0.2,7.7,3.2
6059075703,7.14,6.8,5-10%,4069,Orange ,10.6,76.5,0.4,0.2,10,2.3
6059099237,7.14,6.79,5-10%,3583,Orange ,10.4,74.1,0.6,0.3,10.9,3.8
6037460600,7.11,6.77,5-10%,4511,Los Angeles,5.7,71.2,0.4,0.1,19.4,3.3
6081608700,7.11,6.76,5-10%,6974,San Mateo,11.5,65.2,1.5,0.2,16.9,4.7
6013338204,7.11,6.75,5-10%,5662,Contra Costa,7.4,69.7,1.4,0.2,17.7,3.5
6037430200,7.11,6.73,5-10%,1292,Los Angeles,17.1,58.3,1.6,0,20.9,2.1
6083002906,7.11,6.72,5-10%,4016,Santa Barbara,21.1,68.6,1.1,0.3,6.4,2.5
6013338301,7.09,6.71,5-10%,2922,Contra Costa,5.5,75.3,0.5,0.2,15.9,2.6
6001450605,7.09,6.7,5-10%,3685,Alameda ,7.2,76.5,1.1,0,12.5,2.7
6037262400,7.06,6.68,5-10%,3233,Los Angeles,4,85.3,1,0.1,6,3.6
6073017045,7.05,6.67,5-10%,2790,San Diego,6.6,60.5,1.9,0.6,25.9,4.4
6097153706,7.04,6.66,5-10%,4092,Sonoma ,10.9,83.8,0.7,1,1.1,2.5
6081604600,7.03,6.65,5-10%,2599,San Mateo,7.2,43.2,0.3,0,45.9,3.3
6037460501,7.03,6.63,5-10%,5418,Los Angeles,5.9,62.6,0.5,0,28.2,2.9
6111005910,7.02,6.62,5-10%,1775,Ventura ,10,81.7,1.2,0.1,4.2,2.9
6061023600,7.01,6.61,5-10%,4565,Placer ,4.2,90.5,0.6,0.2,4,0.5
6037460700,7.01,6.6,5-10%,5034,Los Angeles,6.7,65.5,0.7,0,24.8,2.4
6087120900,7,6.58,5-10%,8360,Santa Cruz,11.2,78.1,1,0.3,5.2,4.1
6017030710,6.99,6.57,5-10%,4989,El Dorado,6.7,80.6,1.9,0.2,7.6,3.2
6081613200,6.98,6.56,5-10%,6494,San Mateo,4.6,86.7,0.3,0.1,5.9,2.3
6059042326,6.97,6.55,5-10%,4608,Orange ,15.4,70.1,1.6,0.4,7.8,4.7
6085511916,6.96,6.53,5-10%,4669,Santa Clara,18.1,57.3,2.2,0.1,18.4,3.8
6067009406,6.95,6.52,5-10%,2390,Sacramento ,21.9,71.3,0.9,1,2.8,2.1
6085503002,6.94,6.51,5-10%,3506,Santa Clara,22.5,60.8,1.9,0.1,10.9,3.7
6037620303,6.94,6.5,5-10%,4547,Los Angeles,6.2,82.9,0.4,0,6.4,4.1
6061021038,6.93,6.48,5-10%,7632,Placer ,16.1,72.1,1.8,0.7,5.2,4.1
6089010804,6.93,6.47,5-10%,2745,Shasta ,7.5,83,1.2,0.8,4.3,3.2
6061020502,6.92,6.46,5-10%,4103,Placer ,5.8,86.1,0.8,1.1,3.1,3.1
6059063005,6.91,6.44,5-10%,1365,Orange ,4.8,86.5,1,0.1,6.5,1.2
6037800332,6.9,6.43,5-10%,6665,Los Angeles,6.1,82.9,0.5,0,7.4,3
6081608023,6.9,6.42,5-10%,2549,San Mateo,5.7,42.6,1.4,0.1,45.5,4.7
6061021040,6.89,6.41,5-10%,3493,Placer ,4.3,91.7,0.8,0.1,2.5,0.6
6085507906,6.89,6.39,5-10%,4460,Santa Clara,2.6,24.8,0.2,0.1,69.9,2.4
6037800326,6.88,6.38,5-10%,4972,Los Angeles,7.8,82.7,0.8,0.1,6.4,2.1
6111001700,6.88,6.37,5-10%,3531,Ventura ,12.5,79.5,0.7,0.5,3.8,3
6059099308,6.87,6.36,5-10%,5847,Orange ,7.3,70.6,0.3,0.1,18.9,2.8
6073017054,6.87,6.34,5-10%,5810,San Diego,8.8,76.4,1.5,0.2,9.4,3.7
6037138000,6.87,6.33,5-10%,4484,Los Angeles,7.8,80.4,2.4,0.2,5.8,3.5
6059062639,6.86,6.32,5-10%,6996,Orange ,13.2,64.5,2.1,0.2,15.2,4.9
6073021304,6.86,6.31,5-10%,2616,San Diego,25,69.2,1.6,0.3,1.3,2.5
6017030601,6.84,6.29,5-10%,5044,El Dorado,6.1,89,0.3,0.7,0.9,2.9
6081608300,6.84,6.28,5-10%,3401,San Mateo,6.8,39.3,1.8,0.1,48.2,3.9
6041125000,6.83,6.27,5-10%,4262,Marin ,6.2,75.1,2,0.2,12.4,4
6083002008,6.82,6.26,5-10%,6451,Santa Barbara,29.5,62,1.3,0.4,4.1,2.7
6083001402,6.8,6.24,5-10%,3392,Santa Barbara,7.3,88.2,0.5,0.5,1.8,1.7
6013345108,6.8,6.23,5-10%,7353,Contra Costa,7.9,61.1,2.1,0.2,24.7,4.1
6073002002,6.79,6.22,5-10%,2559,San Diego,16.7,70.3,5.7,0.2,4.5,2.7
6073017303,6.78,6.21,5-10%,3018,San Diego,9.4,84.7,0.3,0.2,3,2.4
6013355302,6.77,6.19,5-10%,3484,Contra Costa,6.3,69.2,1.1,0.1,18.7,4.5
6041130201,6.77,6.18,5-10%,3191,Marin ,4.2,87.7,0.8,0.3,4.9,2.1
6061021039,6.76,6.17,5-10%,1771,Placer ,2.5,93.8,0.3,0.5,2,0.8
6059062619,6.75,6.15,5-10%,3885,Orange ,5.4,87.9,0.7,0.2,2.9,3
6061022300,6.74,6.14,5-10%,709,Placer ,3.1,93.9,0.7,0.4,1.4,0.4
6073009805,6.74,6.13,5-10%,4715,San Diego,12.7,76.4,2.7,0.3,4.6,3.3
6059042338,6.73,6.12,5-10%,4580,Orange ,9.8,83.1,0.7,0.1,3.8,2.4
6037800406,6.71,6.1,5-10%,2644,Los Angeles,11.9,78.4,3.5,0.2,3.2,2.8
6023010501,6.7,6.09,5-10%,6635,Humboldt ,7.8,80.6,0.7,4.4,1.6,4.9
6097154304,6.7,6.08,5-10%,2400,Sonoma ,12.3,79.4,0.3,3.8,1.6,2.7
6073015502,6.7,6.07,5-10%,2748,San Diego,16.1,74.3,0.7,3.9,2,2.9
6059052513,6.69,6.05,5-10%,5675,Orange ,11.4,56.8,1.2,0.2,26.5,3.9
6073008328,6.69,6.04,5-10%,5162,San Diego,7.7,64.3,0.9,0.1,23,4
6079011001,6.69,6.03,5-10%,5314,San Luis Obispo,16.2,75,0.9,0.2,5.1,2.6
6017030803,6.68,6.02,5-10%,7241,El Dorado,9,84.9,0.3,0.6,2.5,2.5
6073007302,6.68,6,5-10%,2060,San Diego,6.8,88.9,0.3,0,2.3,1.6
6073015406,6.68,5.99,5-10%,2492,San Diego,10.6,81.7,1.2,0.6,2.6,3.2
6057000401,6.66,5.98,5-10%,5744,Nevada ,5.4,90.7,0.3,0.7,1.2,1.8
6059042325,6.66,5.97,5-10%,3375,Orange ,8.8,76.4,1.2,0.2,8.7,4.6
6085503334,6.66,5.95,5-10%,8854,Santa Clara,7.3,27.3,2,0,59.5,3.9
6085509802,6.66,5.94,5-10%,2719,Santa Clara,10.2,60.5,1.2,0.1,23.5,4.5
6061022100,6.65,5.93,5-10%,961,Placer ,2.3,94.4,1,0,1.2,1
6073007701,6.64,5.91,5-10%,3703,San Diego,10.1,82.3,0.9,0.5,3.3,2.9
6075017102,6.64,5.9,5-10%,3451,San Francisco,7,75.7,3.6,0.2,9,4.4
6087100900,6.62,5.89,5-10%,4236,Santa Cruz,13.9,79,1.2,0.1,3,2.7
6059062633,6.62,5.88,5-10%,6545,Orange ,10.3,65.4,0.9,0.1,18.3,5
6083002013,6.62,5.86,5-10%,2737,Santa Barbara,21.1,71,0.9,0.3,4.1,2.6
6085509801,6.62,5.85,5-10%,5274,Santa Clara,13.1,57,1.3,0.2,23,5.4
6065044917,6.61,5.84,5-10%,3911,Riverside ,4.5,91.3,0.8,0.3,2.1,0.9
6073007100,6.59,5.83,5-10%,5029,San Diego,5.9,88.6,1,0.2,2.2,2
6061021901,6.59,5.81,5-10%,3060,Placer ,6.1,88.2,0.8,0.8,1.9,2.4
6081608001,6.58,5.8,5-10%,3393,San Mateo,7,41.9,1.4,0,46.2,3.5
6013348000,6.58,5.79,5-10%,4587,Contra Costa,4.4,82.9,0.4,0.1,8.4,3.7
6075021600,6.57,5.78,5-10%,3836,San Francisco,9.7,60.4,5.6,0.2,19.6,4.5
6037300100,6.56,5.76,5-10%,6002,Los Angeles,8.6,65.1,0.6,0.1,22.7,2.9
6037670702,6.55,5.75,5-10%,5477,Los Angeles,9.2,72.5,1.9,0.2,12.4,3.9
6085506802,6.55,5.74,5-10%,5237,Santa Clara,13.3,71.2,1.1,0.3,10.8,3.3
6079010707,6.54,5.73,5-10%,5751,San Luis Obispo,9.7,84.2,0.4,0.2,2.9,2.6
6083000700,6.51,5.71,5-10%,6408,Santa Barbara,22.8,70.3,0.9,0.5,3.3,2.3
6059021912,6.51,5.7,5-10%,4828,Orange ,11.4,66.6,0.5,0.2,18.4,2.9
6061021044,6.5,5.69,5-10%,5719,Placer ,12.6,71.8,2.3,0.5,8.8,4
6083002928,6.5,5.68,5-10%,4089,Santa Barbara,21.9,61.7,1.8,0.1,10.1,4.5
6073007502,6.5,5.66,5-10%,3227,San Diego,10.8,81.2,1.6,0.5,2.6,3.3
6073017051,6.49,5.65,5-10%,4301,San Diego,9.1,67.2,3.2,0.1,17.6,2.7
6111001800,6.49,5.64,5-10%,4302,Ventura ,13.6,79.1,0.6,0.3,3.4,3
6059062630,6.49,5.62,5-10%,1722,Orange ,3.9,66.5,0.1,0,26.3,3.2
6059032037,6.49,5.61,5-10%,4929,Orange ,6.4,82.9,1,0.2,7.1,2.4
6061021128,6.48,5.6,5-10%,2686,Placer ,13.1,74.6,1.3,0.6,6.6,3.9
6085507301,6.47,5.59,5-10%,6555,Santa Clara,3.6,60.9,0.2,0.1,32,3.1
6087101100,6.47,5.57,5-10%,5444,Santa Cruz,12.1,77.5,2,0.4,3.8,4.2
6089011900,6.47,5.56,5-10%,4511,Shasta ,5.6,89.5,0.4,1.7,0.5,2.3
6001442000,6.47,5.55,5-10%,3212,Alameda ,3.6,22,0.6,0,69.6,4.3
6037920016,6.46,5.54,5-10%,4904,Los Angeles,18.9,63,4.4,0.2,9.8,3.8
